46.17539014047608,21.406762845135255,55.87485355516441,60.306409859866626,18.256956087648977,-43.223083158779154
47.70336918149221,21.22656128624639,54.74066816399627,45.386891919686164,17.131302198755954,-17.085739891398568
46.54025960052392,22.847645290037743,51.95168790908893,57.10058957179084,20.56045278932664,-33.86147479688518
45.74392296555679,22.13134078678312,54.28275177573971,66.10987311715886,23.68883184410027,-44.01244712182908
47.42542462534079,22.085008364069736,52.56313748877178,54.15093747458832,20.254734748514498,-36.902455538886734
47.28749479623854,20.841828092860624,54.96341704754702,55.53067163963121,17.853413991679563,-34.295949114693336
46.06711097412296,23.31450114386205,53.430622097667786,69.03589958258901,20.731042249335985,-49.976584082768184
45.023457959478776,22.67160228283109,52.514190111116186,63.641054718373304,25.850409177327187,-42.08371745243955
45.51293330427029,23.365423779383338,51.98314614231649,63.37016597390671,26.1888727530256,-38.098391788845184
46.034711842484505,21.51354997090642,52.8254024420795,56.49154376908838,24.430788248874116,-28.36737940642686
45.35206544267611,22.701907784770242,52.19944276994072,63.78022884799547,24.660965707629934,-43.79921663457997
48.50678695718512,21.943159653968316,54.75295536896633,47.17559844408904,15.13053026224681,-25.718159254668894
47.19305435881742,22.368421985275784,53.83628254104509,62.327821729541334,18.116898137759378,-42.532742513461265
45.26609796391495,21.199649267822704,56.53315288549989,73.92423074680431,24.620611996804428,-55.44254434890298
46.919112096608906,21.298468196134653,56.21338043261156,68.39426413344708,18.89807370712695,-54.61040715553296
47.7484559783565,22.462575962263408,52.7276523699276,47.51524660570295,15.712573825633916,-27.87744894124321
46.78885950915526,22.627305116550936,53.77464491246146,56.5847259075,19.636292449533272,-37.95903821670966
45.15745086108521,22.632798252784784,54.37227471939016,68.72560643490182,24.182704395157643,-52.213491411823256
45.60546679985119,23.15211460860071,53.108046210251175,66.68756007677115,23.997744581080028,-50.6588096960531
47.695349219922385,22.041837942747268,53.504097610273206,53.642440976176005,15.511032897050095,-38.45907257147366
45.9252696569196,24.000516377336684,51.42713864465432,61.50262326534215,24.006897949325964,-42.198547677743996
47.70370307216915,20.769206895992905,55.97732558626737,56.10533710188095,15.030978578074206,-41.16830942855352
46.65242707508291,21.54563125550024,54.132844888724975,51.1941331865597,19.72926490561366,-26.935988896130713
47.52738556620001,22.544783903899543,52.23972600893166,57.7304732042265,20.384899878555785,-38.96594192536378
45.70652302308572,22.484466796566256,53.72740302497894,65.68961207335236,21.471886909684677,-49.62791430737691
47.564318480133934,20.67851808826015,56.59169695013284,57.43552453300924,16.950830198317135,-31.446055479667113
46.73578750683377,23.012759339848465,53.13062522581053,58.67084370238409,20.83809636085613,-36.533756803903984
45.69784746341056,22.820559481522235,52.524836532889765,63.73749397377694,21.236303412774358,-43.691903255303835
46.44101160678056,21.848025245343067,53.68867658988215,59.77170790068383,24.790704624776954,-34.20049552616177
48.19244753971626,22.15313187514903,53.67937429725748,56.73623746800146,17.481312875662155,-35.7838140998295
47.504233193670096,20.02510641567032,57.75612506557714,61.87029882737565,15.531367631560249,-47.42238247358063
47.03829089878695,22.743051515149396,54.599284540643616,69.12685851868872,18.554615290954445,-49.31505964539028
47.842213558278395,22.302096610456157,54.87217588640342,62.84949130195845,16.10791274650836,-41.67888283168143
48.15593469133438,23.042875575909758,50.947531470497644,47.990640036424864,19.99533485705409,-21.872406733847104
47.94000024748516,21.31196822087941,55.340638335721906,50.19967173102716,17.247042109235593,-26.27873869006102
48.571555875319476,21.719408112805088,53.341655388634166,45.442503440781,17.07092807283087,-19.75806106879131
45.72456727806395,23.037970101889062,52.12268131053262,63.815163488627164,21.242673242101695,-49.88193785260326
46.92679945538664,20.92707670869272,55.994472678467716,65.28437485122305,18.884060028885532,-42.61869806137166
46.31396976904313,21.525427229955874,54.79349655499123,62.435878975938735,20.59924879330885,-41.23202868424444
48.01895130853371,21.9436579741101,52.43041412190779,39.70605184518103,18.179598660039606,-14.26337257488992
47.619108916908175,21.269038633040267,53.93185539152721,46.622608158210575,18.034328146357108,-21.099988771251397
46.467660496925184,20.86939713286448,55.38454712376416,59.28612718185207,22.89216318387562,-31.073862082291743
47.44980019242634,23.17482593415347,51.061599864838335,46.02172602061345,20.27304253441956,-21.30518736467011
46.39519793432043,23.715644518152374,51.8724524944981,59.81136071084437,22.48676592052543,-35.978189954288986
46.38978994016322,21.27087329223982,55.22670466633621,60.138039009215944,18.988175011931244,-39.384092736930235
46.30112415765355,23.7008629566514,51.59661034857465,62.844429588737775,21.010917172428766,-48.33343176849687
45.8918788387196,21.462438261839083,56.28197814584955,65.42839886392919,18.66040363888172,-49.0955984610641
46.84395047494819,21.559508172821868,54.19136941353047,63.6588330222421,19.291252201063866,-42.42260512061549
45.33526198933892,24.954139622547952,47.48234351796892,56.75863777936059,28.08523578848879,-33.14590912276372
47.32615091590964,21.943563714328267,53.50756110460263,54.66011616304543,21.1786441025957,-30.410532209982414
45.61767110288205,23.46084636793592,51.11417691746977,62.106475908958664,23.91312189731614,-41.6228558019978
46.45631729207318,21.991418554267618,52.73238508299283,56.766370161002364,21.796267657230338,-38.725570051210205
47.23574247525481,21.58666250514002,53.17510553533595,49.326575804974894,19.646148969014526,-28.801096372789605
48.40101712178289,21.304428223611694,55.24303373859083,51.59321098636636,14.567075121259794,-33.716086120150244
46.536794275448926,22.554937484439535,52.02470537966806,58.19490462035245,25.209162939671163,-37.26422180902527
47.84031175234078,22.458113682544354,53.271091000120286,55.72751767102553,20.483252247887624,-28.454402405912525
47.65084288455858,20.86349810729686,55.90008166767563,52.89626695495483,15.052203776813192,-34.803420390545
46.380710131936475,23.86196145751919,50.60413992994191,56.66158534622577,20.792092439760772,-38.34744971891398
46.89708557801276,22.318872496875695,54.11669589431008,62.308134691734644,19.578134765904757,-45.47054099256884
